1241667759	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	4	1	4	0	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://reviewingthebrew.com/brewers-reliever-demoted-to-triple-a-after-rough-outing-against-the-white-sox-01jtbvcswxch
1241667760	20250503	202505	2025	2025.3370	USA	AMERICAN	USA																		1	0833	083	08	2	5.0	2	1	2	0.73746312684366	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250503233000	https://www.theblaze.com/columns/opinion/florida-is-now-ground-zero-in-the-national-fight-for-educational-freedom
1241667761	20250503	202505	2025	2025.3370	USA	FLORIDA	USA																		1	0841	084	08	2	7.0	10	1	10	0.73746312684366	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250503233000	https://www.theblaze.com/columns/opinion/florida-is-now-ground-zero-in-the-national-fight-for-educational-freedom
1241667762	20250503	202505	2025	2025.3370	USA	TEXAS	USA																		1	0841	084	08	2	7.0	10	1	10	4.16666666666667	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250503233000	https://legalnewsline.com/stories/671154036-paxton-pledges-to-defend-new-texas-school-choice-law-amid-possible-legal-challenges
1241667763	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	4	1	4	-8.46625766871169	3	Tarrant County, Texas, United States	US	USTX	TX439	32.7668	-97.3003	1384005	0								3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	20250503233000	https://www.dallasnews.com/news/public-safety/2025/05/03/tarrant-county-families-speak-before-texas-jail-commission-on-jail-deaths/
1241667764	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	8	1	8	1.23966942148761	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250503233000	https://dailytimes.com.pk/1295570/florence-pugh-becomes-guinness-world-record-holder/
1241667765	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA																		0	124	124	12	3	-4.0	4	1	4	-8.46625766871169	3	Tarrant County, Texas, United States	US	USTX	TX439	32.7668	-97.3003	1384005	0								3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	20250503233000	https://www.dallasnews.com/news/public-safety/2025/05/03/tarrant-county-families-speak-before-texas-jail-commission-on-jail-deaths/
1241667766	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA																		1	130	130	13	3	-4.4	6	1	6	-4.16666666666667	3	Movico, Alabama, United States	US	USAL	AL097	31.0646	-88.0256	123539	0								3	Movico, Alabama, United States	US	USAL	AL097	31.0646	-88.0256	123539	20250503233000	https://www.alabamawx.com/?p=278207
1241667767	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA																		1	130	130	13	3	-4.4	2	1	2	-4.16666666666667	3	Mount Vernon, Washington, United States	US	USWA	WA057	48.4212	-122.334	1512485	0								3	Movico, Alabama, United States	US	USAL	AL097	31.0646	-88.0256	123539	20250503233000	https://www.alabamawx.com/?p=278207
1241667768	20250503	202505	2025	2025.3370	USA	CONNECTICUT	USA																		1	172	172	17	4	-5.0	2	1	2	-9.17197452229303	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250503233000	https://wfin.com/fox-national-news/cannibal-killer-warning-signs-exposed-in-new-report-with-release-plan-already-in-motion/
1241667769	20250503	202505	2025	2025.3370	USA	KENTUCKY	USA																		1	172	172	17	4	-5.0	3	1	3	1.84210526315789	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250503233000	https://www.sbnation.com/2025/5/3/24423202/kentucky-derby-2025-results-winner-purse-money-151st-run-for-the-roses
1241667770	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	4	1	4	-3.17460317460318	3	Vacaville, California, United States	US	USCA	CA095	38.3566	-121.988	277624	0								3	Vacaville, California, United States	US	USCA	CA095	38.3566	-121.988	277624	20250503233000	https://www.thereporter.com/2025/05/03/vacaville-man-sentenced-for-manufacturing-dmt/
1241667771	20250503	202505	2025	2025.3370	USA	AUSTIN	USA																		1	190	190	19	4	-10.0	1	1	1	-4.81481481481482	3	Travis County, Texas, United States	US	USTX	TX453	30.3335	-97.8003	1384012	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250503233000	https://www.yahoo.com/news/18-old-wanted-austin-murder-175220965.html
1241667772	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	8	1	8	4.78937413131851	1	United States	US	US		39.828175	-98.5795	US	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	United States	US	US		39.828175	-98.5795	US	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667773	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	1	1	1	6.78642714570858	1	United States	US	US		39.828175	-98.5795	US	1	Italy	IT	IT		42.833333	12.833333	IT	1	United States	US	US		39.828175	-98.5795	US	20250503233000	https://citynews.com.au/2025/world-leaders-congratulate-albo-on-labors-victory/
1241667774	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	010	010	01	1	0.0	2	1	2	-1.04408352668213	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://www.nbcchicago.com/news/business/money-report/6-big-things-investors-learned-from-warren-buffett-at-this-years-berkshire-shareholder-meeting/3737191/
1241667775	20250503	202505	2025	2025.3370	USA	THE US	USA								CHN	CHINA	CHN								1	190	190	19	4	-10.0	4	1	4	0.0946073793755904	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250503233000	https://tribune.com.pk/story/2543784/caught-between-american-and-chinese-patronage
1241667776	20250503	202505	2025	2025.3370	USA	THE US	USA								CHN	CHINA	CHN								1	190	190	19	4	-10.0	1	1	1	0.0946073793755904	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250503233000	https://tribune.com.pk/story/2543784/caught-between-american-and-chinese-patronage
1241667777	20250503	202505	2025	2025.3370	USA	HOUSTON	USA								COP	POLICE						COP			1	020	020	02	1	3.0	4	1	4	1.26262626262627	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250503233000	https://www.yahoo.com/news/houston-mayor-police-union-announce-182650988.html
1241667778	20250503	202505	2025	2025.3370	USA	CONNECTICUT	USA								COP	PRISON						COP			1	134	134	13	3	-5.8	2	1	2	-9.17197452229303	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250503233000	https://wfin.com/fox-national-news/cannibal-killer-warning-signs-exposed-in-new-report-with-release-plan-already-in-motion/
1241667779	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								COP	PRISON						COP			1	173	173	17	4	-5.0	8	1	8	-3.17460317460318	3	Solano County, California, United States	US	USCA	CA095	38.2332	-121.951	277312	3	Solano County, California, United States	US	USCA		38.2332	-121.951	277312	3	Solano County, California, United States	US	USCA		38.2332	-121.951	277312	20250503233000	https://www.thereporter.com/2025/05/03/vacaville-man-sentenced-for-manufacturing-dmt/
1241667780	20250503	202505	2025	2025.3370	USA	KANSAS CITY	USA								CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	10	1	10	-1.27388535031847	3	Kansas City, Kansas, United States	US	USKS	KS209	39.1142	-94.6275	478635	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250503233000	https://www.kctv5.com/2025/05/03/investigators-seek-woman-child-last-seen-near-kc-cemetery-days-ago/
1241667781	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			1	051	051	05	1	3.4	2	1	2	0.63694267515924	3	West Jefferson, Ohio, United States	US	USOH	OH171	41.572	-84.5566	1061740	3	West Jefferson, Ohio, United States	US	USOH		41.572	-84.5566	1061740	3	West Jefferson, Ohio, United States	US	USOH		41.572	-84.5566	1061740	20250503233000	https://abc6onyourside.com/news/local/residents-celebrate-as-vanguard-halts-controversial-project-in-west-jefferson
1241667782	20250503	202505	2025	2025.3370	USA	OHIO	USA								CVL	RESIDENTS						CVL			1	051	051	05	1	3.4	3	1	3	0.63694267515924	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	West Jefferson, Ohio, United States	US	USOH		41.572	-84.5566	1061740	3	West Jefferson, Ohio, United States	US	USOH		41.572	-84.5566	1061740	20250503233000	https://abc6onyourside.com/news/local/residents-celebrate-as-vanguard-halts-controversial-project-in-west-jefferson
1241667783	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	182	182	18	4	-9.5	2	1	2	2.96052631578948	3	Columbia County, Georgia, United States	US	USGA	GA073	33.5501	-82.2504	348865	3	Columbia County, Georgia, United States	US	USGA		33.5501	-82.2504	348865	3	Columbia County, Georgia, United States	US	USGA		33.5501	-82.2504	348865	20250503233000	https://www.yahoo.com/news/public-safety-preparedness-fair-back-202255724.html
1241667784	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	190	190	19	4	-10.0	4	1	4	2.96052631578948	3	Columbia County, Georgia, United States	US	USGA	GA073	33.5501	-82.2504	348865	3	Columbia County, Georgia, United States	US	USGA		33.5501	-82.2504	348865	3	Columbia County, Georgia, United States	US	USGA		33.5501	-82.2504	348865	20250503233000	https://www.yahoo.com/news/public-safety-preparedness-fair-back-202255724.html
1241667785	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	020	020	02	1	3.0	3	1	3	1.25786163522012	3	Center Square, Pennsylvania, United States	US	USPA	PA091	40.1671	-75.2899	1171457	3	Center Square, Pennsylvania, United States	US	USPA		40.1671	-75.2899	1171457	3	Center Square, Pennsylvania, United States	US	USPA		40.1671	-75.2899	1171457	20250503233000	https://www.northcentralpa.com/news/state/poll-school-choice-support-defies-partisanship-in-pennsylvania/article_d95bbb73-f663-5dfe-9cc2-5c5d523f7d22.html
1241667786	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	020	020	02	1	3.0	1	1	1	1.25786163522012	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Center Square, Pennsylvania, United States	US	USPA		40.1671	-75.2899	1171457	3	Center Square, Pennsylvania, United States	US	USPA		40.1671	-75.2899	1171457	20250503233000	https://www.northcentralpa.com/news/state/poll-school-choice-support-defies-partisanship-in-pennsylvania/article_d95bbb73-f663-5dfe-9cc2-5c5d523f7d22.html
1241667787	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	020	020	02	1	3.0	2	1	2	1.25786163522012	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250503233000	https://www.northcentralpa.com/news/state/poll-school-choice-support-defies-partisanship-in-pennsylvania/article_d95bbb73-f663-5dfe-9cc2-5c5d523f7d22.html
1241667788	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	051	051	05	1	3.4	4	1	4	1.25786163522012	3	Center Square, Pennsylvania, United States	US	USPA	PA091	40.1671	-75.2899	1171457	3	Center Square, Pennsylvania, United States	US	USPA		40.1671	-75.2899	1171457	3	Center Square, Pennsylvania, United States	US	USPA		40.1671	-75.2899	1171457	20250503233000	https://www.northcentralpa.com/news/state/poll-school-choice-support-defies-partisanship-in-pennsylvania/article_d95bbb73-f663-5dfe-9cc2-5c5d523f7d22.html
1241667789	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	051	051	05	1	3.4	2	1	2	1.25786163522012	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Center Square, Pennsylvania, United States	US	USPA		40.1671	-75.2899	1171457	3	Center Square, Pennsylvania, United States	US	USPA		40.1671	-75.2899	1171457	20250503233000	https://www.northcentralpa.com/news/state/poll-school-choice-support-defies-partisanship-in-pennsylvania/article_d95bbb73-f663-5dfe-9cc2-5c5d523f7d22.html
1241667790	20250503	202505	2025	2025.3370	USA	TEXAS	USA								EDU	SCHOOL						EDU			1	051	051	05	1	3.4	9	1	9	5.18518518518519	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20250503233000	https://www.yahoo.com/news/over-150-graduating-las-cruces-203328866.html
1241667791	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	110	110	11	3	-2.0	4	1	4	0.975609756097559	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20250503233000	https://www.yahoo.com/news/4-incumbents-facing-challengers-episd-211225082.html
1241667792	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	1721	172	17	4	-5.0	4	1	4	0.975609756097559	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20250503233000	https://www.yahoo.com/news/4-incumbents-facing-challengers-episd-211225082.html
1241667793	20250503	202505	2025	2025.3370	USA	CLEVELAND	USA								EDU	STUDENT						EDU			1	173	173	17	4	-5.0	5	1	5	-7.28476821192053	0								0								0								20250503233000	https://www.yahoo.com/news/17-old-arrested-loaded-gun-224248385.html
1241667794	20250503	202505	2025	2025.3370	USA	WASHINGTON	USA								EGY	NILE	EGY								0	046	046	04	1	7.0	5	1	5	3.76106194690265	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250503233000	https://nyunews.com/2025/05/03/washington-square-news-dharma-niles-appointed-eic/
1241667795	20250503	202505	2025	2025.3370	USA	PORTLAND	USA								FRA	LYON	FRA								1	010	010	01	1	0.0	5	1	5	2.23404255319149	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250503233000	https://www.centralmaine.com/2025/05/03/janes-walk-unwinds-the-fabric-of-maines-communities/
1241667796	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-2.52260828177058	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://freerepublic.com/tag/*/index?more=4314887
1241667797	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GBR	BIRMINGHAM	GBR								1	130	130	13	3	-4.4	2	1	2	-5.88235294117647	3	Alabama State University, Alabama, United States	US	USAL	AL101	32.364	-86.2955	151658	3	Alabama State University, Alabama, United States	US	USAL		32.364	-86.2955	151658	3	Alabama State University, Alabama, United States	US	USAL		32.364	-86.2955	151658	20250503233000	https://www.alabamawx.com/?p=278204
1241667798	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GBR	BIRMINGHAM	GBR								1	130	130	13	3	-4.4	2	1	2	-5.88235294117647	3	Alabama State University, Alabama, United States	US	USAL	AL101	32.364	-86.2955	151658	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250503233000	https://www.alabamawx.com/?p=278204
1241667799	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GBR	BIRMINGHAM	GBR								1	130	130	13	3	-4.4	4	1	4	-5.77777777777778	3	Pentonville, Alabama, United States	US	USAL	AL037	32.8157	-86.2277	156870	3	Pentonville, Alabama, United States	US	USAL	AL037	32.8157	-86.2277	156870	3	Pentonville, Alabama, United States	US	USAL	AL037	32.8157	-86.2277	156870	20250503233000	https://www.alabamawx.com/?p=278198
1241667800	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GBR	BIRMINGHAM	GBR								1	130	130	13	3	-4.4	4	1	4	-6.66666666666667	3	Weoka Mills, Alabama, United States	US	USAL	AL051	32.6818	-86.3005	157234	3	Weoka Mills, Alabama, United States	US	USAL		32.6818	-86.3005	157234	3	Weoka Mills, Alabama, United States	US	USAL		32.6818	-86.3005	157234	20250503233000	https://www.alabamawx.com/?p=278192
1241667801	20250503	202505	2025	2025.3370	USA	THE US	USA								GOV	EMBASSY						GOV			1	010	010	01	1	0.0	5	1	5	2.33918128654971	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250503233000	https://en.apa.az/asia/chinese-envoy-voices-criticism-of-us-tariff-hikes-calls-for-dialogue-based-on-equality-466719
1241667802	20250503	202505	2025	2025.3370	USA	AMERICAN	USA								GOV	ATTORNEY GENERAL						GOV			0	010	010	01	1	0.0	1	1	1	-3.14735336194564	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250503233000	https://greensboro.com/news/local/article_85845067-a6c8-5fba-8e8b-8b77dbb61158.html
1241667803	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	4	1	4	-8.46625766871169	3	Tarrant County, Texas, United States	US	USTX	TX439	32.7668	-97.3003	1384005	3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	20250503233000	https://www.dallasnews.com/news/public-safety/2025/05/03/tarrant-county-families-speak-before-texas-jail-commission-on-jail-deaths/
1241667804	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GOV	CHIEF EXECUTIVE						GOV			1	036	036	03	1	4.0	4	1	4	-1.04408352668213	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://www.nbcchicago.com/news/business/money-report/6-big-things-investors-learned-from-warren-buffett-at-this-years-berkshire-shareholder-meeting/3737191/
1241667805	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			1	051	051	05	1	3.4	4	1	4	2.23325062034739	3	Michaux State Forest, Pennsylvania, United States	US	USPA	PA001	39.9904	-77.3586	1192923	3	Michaux State Forest, Pennsylvania, United States	US	USPA		39.9904	-77.3586	1192923	3	Michaux State Forest, Pennsylvania, United States	US	USPA		39.9904	-77.3586	1192923	20250503233000	https://www.fox43.com/article/news/local/shapiro-michaux-state-forest-wildfires-dcnr/521-bcdf816e-fb5e-43ba-a253-72905748ab72
1241667806	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GOV	FIREFIGHTER						GOV			1	051	051	05	1	3.4	4	1	4	0.50761421319797	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20250503233000	https://www.alaskasnewssource.com/2025/05/03/bells-across-america-honors-fallen-anchorage-firefighters/
1241667807	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			0	0842	084	08	2	7.0	1	1	1	-10.1027397260274	2	California, United States	US	USCA		36.17	-119.746	CA	3	Shasta County, California, United States	US	USCA		40.7665	-122.034	1682610	2	California, United States	US	USCA		36.17	-119.746	CA	20250503233000	https://wfin.com/fox-national-news/kidnapping-hoaxer-sherri-papini-insists-she-was-tortured-for-weeks-in-first-interview-since-disappearance/
1241667808	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		0	130	130	13	3	-4.4	1	1	1	0.0704225352112702	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250503233000	https://www.dailyherald.com/20250503/nation-and-world-politics/inside-waltzs-ouster-before-signalgate-talks-with-israel-angered-trump/
1241667809	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			1	050	050	05	1	3.5	2	1	2	0.55248618784531	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250503233000	https://www.thereporter.com/2025/05/03/vacaville-surgeon-is-our-vacaville-hometown-hero/
1241667810	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	084	084	08	2	7.0	1	1	1	-7.39644970414201	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	University Of Minnesota, Minnesota, United States	US	USMN		44.0697	-93.5161	653528	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250503233000	https://www.valleynewslive.com/2025/05/03/judge-rules-university-minnesota-student-detained-by-ice-cannot-be-deported/
1241667811	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	8	1	8	-8.46625766871169	3	Tarrant County, Texas, United States	US	USTX	TX439	32.7668	-97.3003	1384005	3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	20250503233000	https://www.dallasnews.com/news/public-safety/2025/05/03/tarrant-county-families-speak-before-texas-jail-commission-on-jail-deaths/
1241667812	20250503	202505	2025	2025.3370	USA	WASHINGTON	USA								MED	EDITOR IN CHIEF						MED			0	046	046	04	1	7.0	5	1	5	3.76106194690265	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250503233000	https://nyunews.com/2025/05/03/washington-square-news-dharma-niles-appointed-eic/
1241667813	20250503	202505	2025	2025.3370	USA	AUSTIN	USA								MEX	MEXICO	MEX								1	190	190	19	4	-10.0	4	1	4	-4.81481481481482	3	Travis County, Texas, United States	US	USTX	TX453	30.3335	-97.8003	1384012	1	Mexico	MX	MX		23	-102	MX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250503233000	https://www.yahoo.com/news/18-old-wanted-austin-murder-175220965.html
1241667814	20250503	202505	2025	2025.3370	USA	AUSTIN	USA								MEX	MEXICO	MEX								1	190	190	19	4	-10.0	3	1	3	-4.81481481481482	3	Travis County, Texas, United States	US	USTX	TX453	30.3335	-97.8003	1384012	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250503233000	https://www.yahoo.com/news/18-old-wanted-austin-murder-175220965.html
1241667815	20250503	202505	2025	2025.3370	USA	AUSTIN	USA								MEX	MEXICO	MEX								1	190	190	19	4	-10.0	1	1	1	-4.81481481481482	1	Mexico	MX	MX		23	-102	MX	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	1	Mexico	MX	MX		23	-102	MX	20250503233000	https://www.yahoo.com/news/18-old-wanted-austin-murder-175220965.html
1241667816	20250503	202505	2025	2025.3370	USA	AUSTIN	USA								MEX	MEXICO	MEX								1	190	190	19	4	-10.0	1	1	1	-4.81481481481482	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Mexico	MX	MX		23	-102	MX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250503233000	https://www.yahoo.com/news/18-old-wanted-austin-murder-175220965.html
1241667817	20250503	202505	2025	2025.3370	USA	CHARLOTTE	USA								MIL	CARRIER						MIL			1	010	010	01	1	0.0	10	1	10	0	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250503233000	https://www.wsoctv.com/news/local/psa-airlines-shores-up-hiring-plans-new-charlotte-hq/54QESMXWOFHVTAEZ3WPG7TOW6M/
1241667818	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								OPP	PROTESTER						OPP			0	013	013	01	1	0.4	4	1	4	-4.42857142857142	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://www.yahoo.com/news/far-left-groups-try-grow-222300297.html
1241667819	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								OPP	DEMONSTRATOR						OPP			1	051	051	05	1	3.4	4	1	4	-4.42857142857142	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://www.yahoo.com/news/far-left-groups-try-grow-222300297.html
1241667820	20250503	202505	2025	2025.3370	USA	THE US	USA								RUS	RUSSIA	RUS								1	190	190	19	4	-10.0	4	1	4	0.0946073793755904	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250503233000	https://tribune.com.pk/story/2543784/caught-between-american-and-chinese-patronage
1241667821	20250503	202505	2025	2025.3370	USA	UNITED STATES	USA								SLV	EL SALVADOR	SLV								0	020	020	02	1	3.0	2	1	2	-2.52260828177058	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Japan	JA	JA		36	138	JA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250503233000	https://freerepublic.com/tag/*/index?more=4314887
