1242905031	20250510	202505	2025	2025.3562	USA	MISSISSIPPI	USA								COP	DEPUTIES						COP			1	1822	182	18	4	-9.0	2	1	2	-8.96739130434787	3	Rankin County, Mississippi, United States	US	USMS	MS121	32.2643	-90.0406	695781	3	Rankin County, Mississippi, United States	US	USMS		32.2643	-90.0406	695781	3	Rankin County, Mississippi, United States	US	USMS		32.2643	-90.0406	695781	20250510000000	https://www.blackenterprise.com/mississippi-tortured-rankin-settlement-2-5-million/
1242905032	20250510	202505	2025	2025.3562	USA	MISSISSIPPI	USA								COP	DEPUTIES						COP			1	1822	182	18	4	-9.0	4	1	4	-8.96739130434787	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	3	Rankin County, Mississippi, United States	US	USMS		32.2643	-90.0406	695781	3	Rankin County, Mississippi, United States	US	USMS		32.2643	-90.0406	695781	20250510000000	https://www.blackenterprise.com/mississippi-tortured-rankin-settlement-2-5-million/
1242905033	20250510	202505	2025	2025.3562	USA	MISSISSIPPI	USA								COP	DEPUTIES						COP			1	1822	182	18	4	-9.0	4	1	4	-8.96739130434787	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	3	Rankin County, Mississippi, United States	US	USMS		32.2643	-90.0406	695781	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20250510000000	https://www.blackenterprise.com/mississippi-tortured-rankin-settlement-2-5-million/
1242905034	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	4	1	4	-5.24193548387097	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250510000000	https://700wlw.iheart.com/content/2025-05-09-man-who-built-home-inside-bridge-arrested-after-police-make-disturbing-find/
1242905035	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	4	1	4	2.30769230769231	3	Hampden, Maine, United States	US	USME	ME019	44.7445	-68.837	567550	3	Hampden, Maine, United States	US	USME	ME019	44.7445	-68.837	567550	3	Hampden, Maine, United States	US	USME	ME019	44.7445	-68.837	567550	20250510000000	https://www.wabi.tv:443/2025/05/09/hampden-fire-police-welcome-home-boy-battling-aggressive-brain-cancer/
1242905036	20250510	202505	2025	2025.3562	USA	INDIANAPOLIS	USA								COP	PRISON						COP			1	193	193	19	4	-10.0	10	1	10	-10.8187134502925	0								0								0								20250510000000	https://wishtv.com/news/crime-watch-8/man-sentenced-to-62-years-for-2023-fatal-shooting-on-citys-west-side/
1242905037	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								COP	DEPUTIES						COP			0	193	193	19	4	-10.0	3	1	3	-7.61245674740484	3	Travelers Rest, South Carolina, United States	US	USSC	SC045	34.9676	-82.4435	1251197	3	Travelers Rest, South Carolina, United States	US	USSC		34.9676	-82.4435	1251197	3	Greenville County, South Carolina, United States	US	USSC		34.8834	-82.3665	1245489	20250510000000	https://www.wyff4.com/article/deputy-involved-shooting-body-cam-greenville-sc/64731172
1242905038	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								COP	DEPUTY						COP			1	193	193	19	4	-10.0	4	1	4	-7.61245674740484	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Greenville County, South Carolina, United States	US	USSC		34.8834	-82.3665	1245489	3	Greenville County, South Carolina, United States	US	USSC		34.8834	-82.3665	1245489	20250510000000	https://www.wyff4.com/article/deputy-involved-shooting-body-cam-greenville-sc/64731172
1242905039	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			0	020	020	02	1	3.0	8	1	8	-2.41758241758242	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250510000000	https://www.yahoo.com/news/dozens-gather-protest-college-student-232516068.html
1242905040	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			0	091	091	09	2	-2.0	4	1	4	-4.64344941956882	3	Show Low, Arizona, United States	US	USAZ	AZ017	34.2542	-110.03	42850	3	Show Low, Arizona, United States	US	USAZ		34.2542	-110.03	42850	3	Show Low, Arizona, United States	US	USAZ		34.2542	-110.03	42850	20250510000000	https://www.nhonews.com/news/newspaper-editor-indicted-for-obstructing-investigation-of-missing-joseph-city-boy/article_c98b6508-e82e-4ae2-932c-0e63bdd9c356.html
1242905041	20250510	202505	2025	2025.3562	USA	TEXAS	USA								CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	10	1	10	-7.8	3	Harris County, Texas, United States	US	USTX	TX201	29.8336	-95.4002	1383886	3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	20250510000000	https://www.the-independent.com/news/world/americas/crime/texas-stanley-dotson-arrest-kidnap-b2748265.html
1242905042	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CUB	CUBA	CUB								1	010	010	01	1	0.0	4	1	4	5.91016548463357	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250510000000	https://www.cubaheadlines.com/articles/302448
1242905043	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	IMMIGRANT						CVL			1	010	010	01	1	0.0	2	1	2	-0.85106382978723	3	Logan Heights, California, United States	US	USCA	CA073	32.6992	-117.129	1666554	3	Logan Heights, California, United States	US	USCA		32.6992	-117.129	1666554	3	Logan Heights, California, United States	US	USCA		32.6992	-117.129	1666554	20250510000000	https://hanfordsentinel.com/news/state-and-regional/san-diego-parish-joins-lawsuit-to-block-immigration-enforcement-in-sensitive-locations/article_ddf3e26d-cff8-434d-ba54-541c3aeeadbb.html
1242905044	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	NEIGHBORHOOD						CVL			1	010	010	01	1	0.0	4	1	4	4.67836257309941	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250510000000	https://www.yahoo.com/news/struthers-eatery-celebrates-80-years-211154995.html
1242905045	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	THE POOR						CVL			0	010	010	01	1	0.0	6	1	6	0.34364261168385	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250510000000	https://www.wcnc.com/article/life/faith/pope-coverage/what-should-we-expect-from-pope-leo-xiv-an-expert-weighs-in/291-b04bb3d0-ba07-4f48-897c-a4209f2599a0
1242905046	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	CONSTITUENT						CVL			0	023	023	02	1	3.4	4	1	4	2.98913043478261	3	Ash Flat, Arkansas, United States	US	USAR	AR135	36.224	-91.6085	76202	3	Ash Flat, Arkansas, United States	US	USAR		36.224	-91.6085	76202	3	Ash Flat, Arkansas, United States	US	USAR		36.224	-91.6085	76202	20250510000000	https://www.yahoo.com/news/arkansas-state-library-board-recommends-233018396.html
1242905047	20250510	202505	2025	2025.3562	USA	ST. LOUIS	USA								CVL	CITIZEN						CVL			1	043	043	04	1	2.8	5	1	5	5.04587155963303	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250510000000	https://www.firstalert4.com/2025/05/09/naturalization-ceremony-old-courthouse-welcomes-39-new-us-citizens/
1242905048	20250510	202505	2025	2025.3562	USA	ORLANDO	USA								CVL	SETTLEMENT						CVL			0	043	043	04	1	2.8	4	1	4	0.6588579795022	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	1	Iraq	IZ	IZ		33	44	IZ	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250510000000	https://arabamericannews.com/2009/01/10/News-briefs/?t=1746834308
1242905049	20250510	202505	2025	2025.3562	USA	ORLANDO	USA								CVL	SETTLEMENT						CVL			0	043	043	04	1	2.8	6	1	6	0.6588579795022	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250510000000	https://arabamericannews.com/2009/01/10/News-briefs/?t=1746834308
1242905050	20250510	202505	2025	2025.3562	USA	ST. LOUIS	USA								CVL	CITIZEN						CVL			1	051	051	05	1	3.4	5	1	5	5.04587155963303	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250510000000	https://www.firstalert4.com/2025/05/09/naturalization-ceremony-old-courthouse-welcomes-39-new-us-citizens/
1242905051	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	2	1	2	-1.03626943005182	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250510000000	https://wishtv.com/wish-tv-70th-anniversary/indy-car-driver-scott-brayton/
1242905052	20250510	202505	2025	2025.3562	USA	OHIO	USA								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	5	1	5	4.67836257309941	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250510000000	https://www.yahoo.com/news/struthers-eatery-celebrates-80-years-211154995.html
1242905053	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	IMMIGRANT						CVL			1	080	080	08	2	5.0	4	1	4	-4.6583850931677	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250510000000	https://www.upi.com/Top_News/US/2025/05/09/Trump-administration-actively-pursuing-habeas-corpus-deporations-Steven-Miller/8361746828150/
1242905054	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	NEIGHBORHOOD						CVL			1	172	172	17	4	-5.0	4	1	4	4.67836257309941	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250510000000	https://www.yahoo.com/news/struthers-eatery-celebrates-80-years-211154995.html
1242905055	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	SETTLEMENT						CVL			1	1822	182	18	4	-9.0	4	1	4	-8.96739130434787	3	Rankin County, Mississippi, United States	US	USMS	MS121	32.2643	-90.0406	695781	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20250510000000	https://www.blackenterprise.com/mississippi-tortured-rankin-settlement-2-5-million/
1242905056	20250510	202505	2025	2025.3562	USA	MISSISSIPPI	USA								CVL	SETTLEMENT						CVL			1	1822	182	18	4	-9.0	2	1	2	-8.96739130434787	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20250510000000	https://www.blackenterprise.com/mississippi-tortured-rankin-settlement-2-5-million/
1242905057	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	CONSTITUENT						CVL			0	186	186	18	4	-10.0	1	1	1	-2.24159402241594	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20250510000000	https://www.fox5atlanta.com/news/usps-names-new-postmaster-general-sen-jon-ossoff-issues-statement
1242905058	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	CONSTITUENT						CVL			0	186	186	18	4	-10.0	1	1	1	-2.24159402241594	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250510000000	https://www.fox5atlanta.com/news/usps-names-new-postmaster-general-sen-jon-ossoff-issues-statement
1242905059	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								CVL	CONSTITUENT						CVL			0	186	186	18	4	-10.0	2	1	2	-2.24159402241594	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250510000000	https://www.fox5atlanta.com/news/usps-names-new-postmaster-general-sen-jon-ossoff-issues-statement
1242905060	20250510	202505	2025	2025.3562	USA	IOWA	USA								CVLEDU	COMMUNITY						CVL	EDU		0	071	071	07	2	7.4	4	1	4	-1.70454545454546	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250510000000	https://www.thegazette.com/state-government/capitol-notebook-iowa-senate-confirms-reynolds-appointees-for-state-boards/
1242905061	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								DEU	HANOVER	DEU								0	020	020	02	1	3.0	2	1	2	-0.29542097488922	3	New Hanover, Pennsylvania, United States	US	USPA	PA091	40.2979	-75.5813	1204277	3	New Hanover, Pennsylvania, United States	US	USPA		40.2979	-75.5813	1204277	3	Perkiomen, Pennsylvania, United States	US	USPA	PA091	40.1309	-75.4607	1197975	20250510000000	https://www.readingeagle.com/2025/05/09/court-stops-fake-gop-sample-ballots-in-perk-valley-school-board-race/
1242905062	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								DEU	HANOVER	DEU								0	020	020	02	1	3.0	2	1	2	-0.29542097488922	3	New Hanover, Pennsylvania, United States	US	USPA	PA091	40.2979	-75.5813	1204277	3	New Hanover, Pennsylvania, United States	US	USPA		40.2979	-75.5813	1204277	3	New Hanover, Pennsylvania, United States	US	USPA		40.2979	-75.5813	1204277	20250510000000	https://www.readingeagle.com/2025/05/09/court-stops-fake-gop-sample-ballots-in-perk-valley-school-board-race/
1242905063	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								DEU	GERMANY	DEU								0	040	040	04	1	1.0	1	1	1	-1.95927775643488	1	United States	US	US		39.828175	-98.5795	US	4	Bautzen, Sachsen, Germany	GM	GM13	16560	51.1833	14.4333	-1744712	4	Bautzen, Sachsen, Germany	GM	GM13	16560	51.1833	14.4333	-1744712	20250510000000	https://www.wsws.org/en/articles/2025/05/09/sryw-m09.html
1242905064	20250510	202505	2025	2025.3562	USA	MAINE	USA								EDU	SCHOOL						EDU			1	010	010	01	1	0.0	1	1	1	-0.98522167487685	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250510000000	https://www.wabi.tv:443/2025/05/09/conflict-interest-debate-continues-hermon-school-board-over-private-nurse/
1242905065	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	013	013	01	1	0.4	4	1	4	-0.98522167487685	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250510000000	https://www.wabi.tv:443/2025/05/09/conflict-interest-debate-continues-hermon-school-board-over-private-nurse/
1242905066	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	020	020	02	1	3.0	4	1	4	2.61437908496732	3	Bear Creek Elementary School, Oregon, United States	US	USOR	OR017	44.0506	-121.287	1161789	3	Bear Creek Elementary School, Oregon, United States	US	USOR		44.0506	-121.287	1161789	3	Bear Creek Elementary School, Oregon, United States	US	USOR		44.0506	-121.287	1161789	20250510000000	https://bendbulletin.com/2025/05/09/students-walk-and-roll-to-school-with-commute-options/
1242905067	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	020	020	02	1	3.0	2	1	2	0.88050314465409	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20250510000000	https://www.yahoo.com/news/nebraska-students-might-religious-release-232448830.html
1242905068	20250510	202505	2025	2025.3562	USA	BOSTON	USA								EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	1	1	1	-0.85178875638842	3	Pine Bluff, Tennessee, United States	US	USTN	TN181	35.4462	-87.7259	1297504	3	Pine Bluff, Tennessee, United States	US	USTN		35.4462	-87.7259	1297504	3	Pine Bluff, Tennessee, United States	US	USTN		35.4462	-87.7259	1297504	20250510000000	https://www.thv11.com/article/news/local/missing-persons-reports/pine-bluff-mom-searching-answers-daughter-disappearance/91-07d431c7-0545-4a36-b555-451063523fdc
1242905069	20250510	202505	2025	2025.3562	USA	BOSTON	USA								EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	1	1	1	-0.85178875638842	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250510000000	https://www.thv11.com/article/news/local/missing-persons-reports/pine-bluff-mom-searching-answers-daughter-disappearance/91-07d431c7-0545-4a36-b555-451063523fdc
1242905070	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	3	1	3	-0.85178875638842	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250510000000	https://www.thv11.com/article/news/local/missing-persons-reports/pine-bluff-mom-searching-answers-daughter-disappearance/91-07d431c7-0545-4a36-b555-451063523fdc
1242905071	20250510	202505	2025	2025.3562	USA	OREGON	USA								EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	4	1	4	0.806451612903224	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250510000000	https://bendbulletin.com/2025/05/09/osu-cascades-to-host-indigenous-author-may-19/
1242905072	20250510	202505	2025	2025.3562	USA	OREGON	USA								EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	6	1	6	0.806451612903224	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20250510000000	https://bendbulletin.com/2025/05/09/osu-cascades-to-host-indigenous-author-may-19/
1242905073	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	040	040	04	1	1.0	4	1	4	9.22431865828093	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250510000000	https://www.nbcconnecticut.com/news/local/gem-conference-inspires-young-men-of-color-honorary-ceremony/3562571/
1242905074	20250510	202505	2025	2025.3562	USA	MAINE	USA								EDU	SCHOOL						EDU			1	040	040	04	1	1.0	5	1	5	-0.98522167487685	2	Maine, United States	US	USME		44.6074	-69.3977	ME	3	Hermon High School, Maine, United States	US	USME		44.8096	-68.8991	1913587	3	Hermon High School, Maine, United States	US	USME		44.8096	-68.8991	1913587	20250510000000	https://www.wabi.tv:443/2025/05/09/conflict-interest-debate-continues-hermon-school-board-over-private-nurse/
1242905075	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	0.489596083231339	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250510000000	https://chippewa.com/news/nation-world/article_c56ce492-d85f-57fc-aeb7-3fa1f3324c9f.html
1242905076	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			1	042	042	04	1	1.9	4	1	4	5.40540540540541	3	Colby College, Maine, United States	US	USME	ME011	44.564	-69.6637	564173	3	Colby College, Maine, United States	US	USME		44.564	-69.6637	564173	3	Colby College, Maine, United States	US	USME		44.564	-69.6637	564173	20250510000000	https://www.wabi.tv:443/2025/05/09/colby-college-hosts-collaborative-art-event/
1242905077	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			1	042	042	04	1	1.9	2	1	2	5.40540540540541	3	Colby College, Maine, United States	US	USME	ME011	44.564	-69.6637	564173	3	Colby College, Maine, United States	US	USME		44.564	-69.6637	564173	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	20250510000000	https://www.wabi.tv:443/2025/05/09/colby-college-hosts-collaborative-art-event/
1242905078	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	0.489596083231339	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250510000000	https://chippewa.com/news/nation-world/article_c56ce492-d85f-57fc-aeb7-3fa1f3324c9f.html
1242905079	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	043	043	04	1	2.8	4	1	4	2.61437908496732	3	Bear Creek Elementary School, Oregon, United States	US	USOR	OR017	44.0506	-121.287	1161789	3	Bear Creek Elementary School, Oregon, United States	US	USOR		44.0506	-121.287	1161789	3	Bear Creek Elementary School, Oregon, United States	US	USOR		44.0506	-121.287	1161789	20250510000000	https://bendbulletin.com/2025/05/09/students-walk-and-roll-to-school-with-commute-options/
1242905080	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	084	084	08	2	7.0	4	1	4	0.88050314465409	4	Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	20250510000000	https://www.yahoo.com/news/nebraska-students-might-religious-release-232448830.html
1242905081	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	100	100	10	3	-5.0	4	1	4	-2.21827861579414	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250510000000	https://943thepoint.com/ixp/385/p/culture-war-and-cost-of-living-nj-gop-debate-gives-voters-some-clear-divides/
1242905082	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	112	112	11	3	-2.0	4	1	4	-6.35727908455182	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250510000000	https://www.fox6now.com/news/madison-school-shooting-father-teen-shooter-charged-court
1242905083	20250510	202505	2025	2025.3562	USA	BOSTON	USA								EDU	UNIVERSITY						EDU			1	173	173	17	4	-5.0	2	1	2	-2.80373831775701	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Tufts University, Massachusetts, United States	US	USMA		42.4045	-71.1198	599143	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250510000000	https://www.idahostatejournal.com/news/national/turkish-tufts-university-student-released-from-louisiana-immigration-detention-center/article_b994c9d3-d5cc-5278-8df6-0e2fbdb6c828.html
1242905084	20250510	202505	2025	2025.3562	USA	BOSTON	USA								EDU	UNIVERSITY						EDU			1	173	173	17	4	-5.0	2	1	2	-2.80373831775701	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250510000000	https://www.idahostatejournal.com/news/national/turkish-tufts-university-student-released-from-louisiana-immigration-detention-center/article_b994c9d3-d5cc-5278-8df6-0e2fbdb6c828.html
1242905085	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	173	173	17	4	-5.0	4	1	4	-6.35727908455182	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250510000000	https://www.fox6now.com/news/madison-school-shooting-father-teen-shooter-charged-court
1242905086	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	8	1	8	-9.67741935483871	3	Fredericksburg, Virginia, United States	US	USVA	VA163	37.8929	-79.4378	1494946	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250510000000	https://www.kcci.com/article/virginia-teen-killed-tiktok-prank/64730447
1242905087	20250510	202505	2025	2025.3562	USA	VIRGINIA	USA								EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	2	1	2	-9.67741935483871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250510000000	https://www.kcci.com/article/virginia-teen-killed-tiktok-prank/64730447
1242905088	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	193	193	19	4	-10.0	4	1	4	-6.35727908455182	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250510000000	https://www.fox6now.com/news/madison-school-shooting-father-teen-shooter-charged-court
1242905089	20250510	202505	2025	2025.3562	USA	BOSTON	USA								EDUEDU	UNIVERSITY						EDU	EDU		1	173	173	17	4	-5.0	2	1	2	-2.80373831775701	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Tufts University, Massachusetts, United States	US	USMA		42.4045	-71.1198	599143	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250510000000	https://www.idahostatejournal.com/news/national/turkish-tufts-university-student-released-from-louisiana-immigration-detention-center/article_b994c9d3-d5cc-5278-8df6-0e2fbdb6c828.html
1242905090	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								EUR	EUROPEAN	EUR								0	043	043	04	1	2.8	2	1	2	-1.12721417069243	1	United States	US	US		39.828175	-98.5795	US	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250510000000	https://www.readingeagle.com/2025/05/09/expedia-international-tourism/
