1243839805	20250514	202505	2025	2025.3671	SAU	RIYADH	SAU								ISR	ISRAEL	ISR								0	043	043	04	1	2.8	1	1	1	-0.37037037037037	1	United States	US	US		39.828175	-98.5795	US	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	United States	US	US		39.828175	-98.5795	US	20250514180000	https://forward.com/fast-forward/719926/trump-tells-syria-to-establish-ties-with-israel-praises-its-leader/
1243839806	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								MIL	AIR FORCE						MIL			0	010	010	01	1	0.0	2	1	2	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Soylu, Gaziantep, Turkey	TU	TU83	28232	36.8361	37.9072	6261853	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839807	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								MIL	AIR FORCE						MIL			0	010	010	01	1	0.0	2	1	2	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Soylu, Gaziantep, Turkey	TU	TU83	28232	36.8361	37.9072	6261853	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839808	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								MNCUSA	BOEING	USA					MNC			1	030	030	03	1	4.0	4	1	4	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839809	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								MNCUSA	BOEING	USA					MNC			0	036	036	03	1	4.0	4	1	4	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839810	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								MNCUSA	BOEING	USA					MNC			1	050	050	05	1	3.5	2	1	2	-0.0545553737043099	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839811	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								MNCUSA	BOEING	USA					MNC			1	050	050	05	1	3.5	2	1	2	-0.0545553737043099	1	Iran	IR	IR		32	53	IR	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Iran	IR	IR		32	53	IR	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839812	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								MNCUSA	HALLIBURTON	USA					MNC			1	057	057	05	1	8.0	2	1	2	6.11570247933884	4	Blackrock, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.5	170.333	-1507405	4	Blackrock, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.5	170.333	-1507405	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20250514180000	https://www.arabianbusiness.com/industries/energy/saudi-arabias-aramco-announces-90bn-of-deals-with-us-companies
1243839813	20250514	202505	2025	2025.3671	SAU	SAUDI	SAU								MNCUSA	SUPER MICRO COMPUTER	USA					MNC			0	057	057	05	1	8.0	2	1	2	-0.71138211382114	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839814	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								QAT	QATARI	QAT								0	032	032	03	1	4.5	4	1	4	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839815	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								QAT	QATAR	QAT								1	042	042	04	1	1.9	2	1	2	-0.90497737556561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Qatar	QA	QA		25.5	51.25	QA	20250514180000	https://www.cbsnews.com/news/trump-plane-qatar-kevin-mccarthy-boeing/
1243839816	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								QAT	QATAR	QAT								1	043	043	04	1	2.8	2	1	2	1.86335403726708	1	Iran	IR	IR		32	53	IR	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.businessinsider.com/trump-escorted-cybertruck-motorcade-qatar-2025-5
1243839817	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								QAT	QATAR	QAT								0	046	046	04	1	7.0	2	1	2	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839818	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								SYR	SYRIA	SYR								0	040	040	04	1	1.0	2	1	2	-0.71138211382114	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839819	20250514	202505	2025	2025.3671	SAU	SAUDI	SAU								SYR	SYRIA	SYR								1	057	057	05	1	8.0	4	1	4	-4.03321470937129	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839820	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								SYRGOV	SYRIA	SYR					GOV			0	040	040	04	1	1.0	2	1	2	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839821	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								TUR	TURKEY	TUR								0	027	027	02	1	4.0	4	1	4	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Soylu, Gaziantep, Turkey	TU	TU83	28232	36.8361	37.9072	6261853	4	Soylu, Gaziantep, Turkey	TU	TU83	28232	36.8361	37.9072	6261853	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839822	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								TUR	TURKEY	TUR								0	043	043	04	1	2.8	1	1	1	-0.0545553737043099	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Soylu, Gaziantep, Turkey	TU	TU83	28232	36.8361	37.9072	6261853	4	Soylu, Gaziantep, Turkey	TU	TU83	28232	36.8361	37.9072	6261853	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839823	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								TUR	TURKEY	TUR								0	080	080	08	2	5.0	1	1	1	-4.03321470937129	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839824	20250514	202505	2025	2025.3671	SAU	SAUDI	SAU								TUR	TURKEY	TUR								0	080	080	08	2	5.0	2	1	2	-4.03321470937129	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839825	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								UKR	UKRAINE	UKR								0	046	046	04	1	7.0	2	1	2	-1.46137787056367	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20250514180000	https://www.yahoo.com/news/russia-ukraine-due-meet-ll-164600994.html
1243839826	20250514	202505	2025	2025.3671	SAU	SAUDI ARABIA	SAU								USAGOV	UNITED STATES	USA					GOV			0	042	042	04	1	1.9	1	1	1	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839827	20250514	202505	2025	2025.3671	SAUGOV	SAUDI ARABIA	SAU					GOV													0	071	071	07	2	7.4	1	1	1	2.77324632952692	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514180000	https://www.zerohedge.com/markets/boeing-scores-largest-ever-order-dealmaking-trump-tours-gulf-states
1243839828	20250514	202505	2025	2025.3671	SAUGOV	SAUDI ARABIA	SAU					GOV			MNCUSA	BOEING	USA					MNC			0	071	071	07	2	7.4	3	1	3	2.77324632952692	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250514180000	https://www.zerohedge.com/markets/boeing-scores-largest-ever-order-dealmaking-trump-tours-gulf-states
1243839829	20250514	202505	2025	2025.3671	SAUGOV	SAUDI ARABIA	SAU					GOV			SYRGOV	SYRIA	SYR					GOV			0	040	040	04	1	1.0	1	1	1	-0.0545553737043099	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.zerohedge.com/geopolitical/trump-praises-young-attractive-president-sharaa-founder-al-qaeda-syria-qatar-visit
1243839830	20250514	202505	2025	2025.3671	SCGSRB	SERBIA	SRB								GOVMIL	MINIST OF DEFENSE						GOV	MIL		1	057	057	05	1	8.0	3	1	3	1.60427807486631	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20250514180000	https://en.apa.az/america/trump-family-earned-2-bln-in-one-month-of-his-presidency-467591
1243839831	20250514	202505	2025	2025.3671	SCGSRB	SERBIA	SRB								USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	1.60427807486631	1	Serbia	RI	RI		44	21	RI	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Serbia	RI	RI		44	21	RI	20250514180000	https://en.apa.az/america/trump-family-earned-2-bln-in-one-month-of-his-presidency-467591
1243839832	20250514	202505	2025	2025.3671	SDNGOV	SUDAN	SDN					GOV			GBR	BRITISH	GBR								1	111	111	11	3	-2.0	1	1	1	-3.17195325542571	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250514180000	https://www.middleeastmonitor.com/authors/khalil-charles/
1243839833	20250514	202505	2025	2025.3671	SDNGOV	SUDAN	SDN					GOV			GBR	BRITISH	GBR								1	111	111	11	3	-2.0	3	1	3	-3.17195325542571	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250514180000	https://www.middleeastmonitor.com/authors/khalil-charles/
1243839834	20250514	202505	2025	2025.3671	SDNGOV	SUDAN	SDN					GOV			GBRGOV	BRITISH	GBR					GOV			1	111	111	11	3	-2.0	6	1	6	-3.17195325542571	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250514180000	https://www.middleeastmonitor.com/authors/khalil-charles/
1243839835	20250514	202505	2025	2025.3671	SDNGOV	SUDAN	SDN					GOV			SDN	SUDANESE	SDN								1	056	056	05	1	7.0	10	1	10	-3.17195325542571	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250514180000	https://www.middleeastmonitor.com/authors/khalil-charles/
1243839836	20250514	202505	2025	2025.3671	SEA	SOUTH EAST ASIA	SEA								EDU	STUDENT						EDU			1	046	046	04	1	7.0	10	1	10	-5.648369132856	0		GG	GG			42	GG	0		GG	GG			42	GG	0		GG	GG			42	GG	20250514180000	https://www.dailystar.co.uk/news/bella-culley-mystery-ominous-facebook-35226690
1243839837	20250514	202505	2025	2025.3671	SLV	EL SALVADOR	SLV								GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	2	1	2	-1.81058495821727	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250514180000	https://pjmedia.com/sarah-anderson/2025/05/14/mayoral-candidate-murdered-during-livestream-n4939766
1243839838	20250514	202505	2025	2025.3671	SLVCOP	EL SALVADOR	SLV					COP			MED	MEDIA						MED			1	018	018	01	1	3.4	1	1	1	-10.6481481481481	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250514180000	https://hotair.com/headlines/2025/05/14/turns-out-another-choirboy-sent-to-el-salvador-isnt-so-much-n3802737
1243839839	20250514	202505	2025	2025.3671	SLVCOP	EL SALVADOR	SLV					COP			MED	MEDIA						MED			1	018	018	01	1	3.4	1	1	1	-10.6481481481481	1	Venezuela	VE	VE		8	-66	VE	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	Venezuela	VE	VE		8	-66	VE	20250514180000	https://hotair.com/headlines/2025/05/14/turns-out-another-choirboy-sent-to-el-salvador-isnt-so-much-n3802737
1243839840	20250514	202505	2025	2025.3671	SLVCOP	EL SALVADOR	SLV					COP			SLV	EL SALVADOR	SLV								1	018	018	01	1	3.4	1	1	1	-10.6481481481481	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514180000	https://hotair.com/headlines/2025/05/14/turns-out-another-choirboy-sent-to-el-salvador-isnt-so-much-n3802737
1243839841	20250514	202505	2025	2025.3671	SLVCOP	EL SALVADOR	SLV					COP			SLV	EL SALVADOR	SLV								1	018	018	01	1	3.4	1	1	1	-10.6481481481481	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Venezuela	VE	VE		8	-66	VE	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514180000	https://hotair.com/headlines/2025/05/14/turns-out-another-choirboy-sent-to-el-salvador-isnt-so-much-n3802737
1243839842	20250514	202505	2025	2025.3671	SLVCOP	EL SALVADOR	SLV					COP			USA	UNITED STATES	USA								1	018	018	01	1	3.4	2	1	2	-10.6481481481481	1	El Salvador	ES	ES		13.833333	-88.916667	ES	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250514180000	https://hotair.com/headlines/2025/05/14/turns-out-another-choirboy-sent-to-el-salvador-isnt-so-much-n3802737
1243839843	20250514	202505	2025	2025.3671	SPY	INTELLIGENCE						SPY													1	010	010	01	1	0.0	1	1	1	7.28699551569507	4	Great Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	0								4	Zhang Yu, Zhejiang, China	CH	CH02	13324	30.1283	120.038	11019364	20250514180000	https://www.globaltimes.cn/page/202505/1334071.shtml
1243839844	20250514	202505	2025	2025.3671	SPY	INTELLIGENCE						SPY													0	010	010	01	1	0.0	10	1	10	9.05923344947736	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20250514180000	https://www.parking.net/parking-jobs/easypark-group/head-of-global-b2b-partnerships-various-locations-1
1243839845	20250514	202505	2025	2025.3671	SSD	SOUTH SUDAN	SSD																		0	070	070	07	2	7.0	3	1	3	2.60586319218241	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20250514180000	https://www.thestar.com.my/news/world/2025/05/15/chinese-entrepreneurs-donate-supplies-to-vulnerable-children-in-south-sudan
1243839846	20250514	202505	2025	2025.3671	SSD	SOUTH SUDANESE	SSD																		0	070	070	07	2	7.0	4	1	2	2.60586319218241	1	Sudan	SU	SU		16	30	SU	0								1	Sudan	SU	SU		16	30	SU	20250514180000	https://www.thestar.com.my/news/world/2025/05/15/chinese-entrepreneurs-donate-supplies-to-vulnerable-children-in-south-sudan
1243839847	20250514	202505	2025	2025.3671	SSD	JUBA	SSD								AFR	AFRICA	AFR								1	070	070	07	2	7.0	3	1	3	2.60586319218241	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20250514180000	https://www.thestar.com.my/news/world/2025/05/15/chinese-entrepreneurs-donate-supplies-to-vulnerable-children-in-south-sudan
1243839848	20250514	202505	2025	2025.3671	SSD	JUBA	SSD								AFR	AFRICA	AFR								1	070	070	07	2	7.0	2	1	2	2.60586319218241	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	1	China	CH	CH		35	105	CH	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20250514180000	https://www.thestar.com.my/news/world/2025/05/15/chinese-entrepreneurs-donate-supplies-to-vulnerable-children-in-south-sudan
1243839849	20250514	202505	2025	2025.3671	SSD	JUBA	SSD								SSDBUS	SOUTH SUDAN	SSD					BUS			1	070	070	07	2	7.0	2	1	2	2.60586319218241	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20250514180000	https://www.thestar.com.my/news/world/2025/05/15/chinese-entrepreneurs-donate-supplies-to-vulnerable-children-in-south-sudan
1243839850	20250514	202505	2025	2025.3671	SSD	SOUTH SUDAN	SSD								SSDBUS	SOUTH SUDAN	SSD					BUS			1	070	070	07	2	7.0	1	1	1	2.60586319218241	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	1	China	CH	CH		35	105	CH	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20250514180000	https://www.thestar.com.my/news/world/2025/05/15/chinese-entrepreneurs-donate-supplies-to-vulnerable-children-in-south-sudan
1243839851	20250514	202505	2025	2025.3671	SWE	SWEDEN	SWE																		1	010	010	01	1	0.0	4	1	4	3.25670498084291	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20250514180000	https://www.genengnews.com/topics/bioprocessing/astrazenecas-new-300m-plant-provides-total-control-of-cell-therapy-production/
1243839852	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR																		0	043	043	04	1	2.8	2	1	2	-0.71138211382114	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839853	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR																		0	043	043	04	1	2.8	1	1	1	-0.71138211382114	1	Syria	SY	SY		35	38	SY	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839854	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR																		0	160	160	16	4	-4.0	1	1	1	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839855	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR																		0	160	160	16	4	-4.0	1	1	1	-4.03321470937129	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								1	Israel	IS	IS		31.5	34.75	IS	20250514180000	https://www.yahoo.com/news/trump-betraying-west-allies-syria-163736982.html
1243839856	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								ARE	UNITED ARAB EMIRATES	ARE								0	040	040	04	1	1.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839857	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								ARE	UNITED ARAB EMIRATES	ARE								0	044	044	04	1	2.5	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839858	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								BUS	COMPANY						BUS			0	042	042	04	1	1.9	2	1	2	-0.71138211382114	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839859	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								BUS	COMPANY						BUS			0	042	042	04	1	1.9	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839860	20250514	202505	2025	2025.3671	SYR	SYRIA	SYR								BUS	COMPANY						BUS			0	120	120	12	3	-4.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
