1242028496	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	1	1	1	-1.98830409356725	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506064500	https://www.yahoo.com/news/drill-oil-want-growth-city-061643846.html
1242028497	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	4	1	4	-7.24637681159421	3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	0								3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	20250506064500	https://cbs6albany.com/news/local/son-of-murdered-prison-guard-wants-smith-case-reopened
1242028498	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	011	011	01	1	-0.1	4	1	4	-0.37735849056604	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/a-deal-is-a-deal-shapiro-says-of-cuts-to-funding-for-pa-farmers-providing-to-food-banks/
1242028499	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	4	1	4	-1.52027027027027	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250506064500	https://iowastatedaily.com/318424/news/isu-students-smash-their-prep-week-stress-at-the-cys-finals-frenzy/
1242028500	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	2	1	2	-12.4637681159421	3	Fayetteville, North Carolina, United States	US	USNC	NC051	35.0527	-78.8784	1020226	0								3	Fayetteville, North Carolina, United States	US	USNC	NC051	35.0527	-78.8784	1020226	20250506064500	https://www.wistv.com/2025/05/06/midlands-men-plead-guilty-interstate-child-sex-trafficking-case/
1242028501	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	017	017	01	1	0.0	4	1	4	2.12290502793296	1	Nepal	NP	NP		28	84	NP	0								1	Nepal	NP	NP		28	84	NP	20250506064500	https://thepolypost.com/arts-and-culture/2025/05/06/l-a-times-festival-of-books-brings-reading-community-together-for-30-years/
1242028502	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	030	030	03	1	4.0	2	1	2	-4.19727177334732	3	Brooklyn, Illinois, United States	US	USIL	IL169	40.2259	-90.7632	404911	0								3	Brooklyn, Illinois, United States	US	USIL	IL169	40.2259	-90.7632	404911	20250506064500	https://riverheadlocal.com/2025/05/05/fred-mclaughlin-one-of-the-lucky-ones-in-a-stupid-war/
1242028503	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	030	030	03	1	4.0	4	1	4	-4.73537604456825	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								3	Ewa Beach, Hawaii, United States	US	USHI		21.3156	-158.007	358767	20250506064500	https://www.yahoo.com/news/call-2-state-leaders-resign-043624517.html
1242028504	20250506	202505	2025	2025.3452	USA	IOWA	USA																		1	033	033	03	1	5.2	3	1	3	2.13333333333333	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250506064500	https://www.timesrepublican.com/news/todays-news/2025/05/sunny-hill-care-centers-lisa-campbell-recognized-as-ms-wheelchair-iowa/
1242028505	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	4	1	4	7.5	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250506064500	https://www.yahoo.com/news/knoxville-fanboy-expo-returns-star-033554561.html
1242028506	20250506	202505	2025	2025.3452	USA	PENNSYLVANIA	USA																		0	036	036	03	1	4.0	10	1	10	6.63716814159292	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/garrity-4m-owed-to-county-residents-in-unclaimed-property/
1242028507	20250506	202505	2025	2025.3452	USA	THE US	USA																		1	040	040	04	1	1.0	5	1	5	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506064500	https://www.kuna.net.kw/ArticleDetails.aspx?id=3229064&Language=en
1242028508	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	1	1	1	-3.93700787401574	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20250506064500	https://www.watoday.com.au/world/north-america/alcatraz-was-america-s-most-notorious-prison-trump-wants-to-reopen-it-20250506-p5lwxy.html
1242028509	20250506	202505	2025	2025.3452	USA	AMERICAN	USA																		1	043	043	04	1	2.8	6	1	6	-1.4519056261343	3	Independence Hall, Pennsylvania, United States	US	USPA	PA101	39.9487	-75.1502	1177722	0								3	Independence Hall, Pennsylvania, United States	US	USPA		39.9487	-75.1502	1177722	20250506064500	https://www.observertoday.com/opinion/commentary/2025/05/having-the-last-word/
1242028510	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	-2.29885057471265	3	Town Hall, New York, United States	US	USNY	NY061	40.7561	-73.9853	2083212	0								3	Town Hall, New York, United States	US	USNY		40.7561	-73.9853	2083212	20250506064500	https://westchester.news12.com/constituent-removed-from-rep-mike-lawlers-town-hall-speaks-out-lawler-responds
1242028511	20250506	202505	2025	2025.3452	USA	THE US	USA																		1	043	043	04	1	2.8	6	1	6	-0.31152647975078	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20250506064500	https://www.miragenews.com/buffetts-retirement-future-of-his-investing-1455047/
1242028512	20250506	202505	2025	2025.3452	USA	WISCONSIN	USA																		1	050	050	05	1	3.5	10	1	10	-2.84974093264248	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506064500	https://www.channel3000.com/news/federal-cuts-to-americorps-impact-non-profits-in-wisconsin/article_1a273e33-bc8b-490a-b554-b1223a605795.html
1242028513	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	4	1	4	-4.7008547008547	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506064500	https://www.lewrockwell.com/2025/05/ron-unz/mccarthyism-part-ii-political-payback/
1242028514	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	070	070	07	2	7.0	4	1	4	-0.31152647975078	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	0								3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	20250506064500	https://www.miragenews.com/buffetts-retirement-future-of-his-investing-1455047/
1242028515	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	070	070	07	2	7.0	4	1	4	-1.71073094867808	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250506064500	https://www.morningjournalnews.com/news/local-news/2025/05/as-residents-wait-for-payments-attorneys-continue-to-argue-over-fees-already-paid/
1242028516	20250506	202505	2025	2025.3452	USA	AMERICAN	USA																		1	071	071	07	2	7.4	8	1	8	1.15894039735099	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250506064500	https://www.wkdzradio.com/2025/05/06/trigg-county-fiscal-makes-first-moves-on-2025-26-budget/news-edge/
1242028517	20250506	202505	2025	2025.3452	USA	MICHIGAN	USA																		1	072	072	07	2	8.3	4	1	4	-4.19727177334732	4	Nha Trang, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.25	109.183	-3723998	0								4	Nha Trang, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.25	109.183	-3723998	20250506064500	https://riverheadlocal.com/2025/05/05/fred-mclaughlin-one-of-the-lucky-ones-in-a-stupid-war/
1242028518	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	072	072	07	2	8.3	1	1	1	-4.19727177334732	4	Nha Trang, Khá HòM, Vietnam, Republic Of	VM	VM54	74132	12.25	109.183	-3723998	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250506064500	https://riverheadlocal.com/2025/05/05/fred-mclaughlin-one-of-the-lucky-ones-in-a-stupid-war/
1242028519	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	2	1	2	-4.36781609195402	4	Punta Patino, Darien, Panama	PM	PM05	23725	8.25639	-78.3069	-168169	0								4	Punta Patino, Darien, Panama	PM	PM05	23725	8.25639	-78.3069	-168169	20250506064500	https://www.mariettatimes.com/news/international-news-apwire/2025/05/few-migrants-remain-in-the-darien-gap-but-an-environmental-crisis-has-been-left-behind/
1242028520	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	0831	083	08	2	5.0	2	1	2	-0.31152647975078	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	0								3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	20250506064500	https://www.miragenews.com/buffetts-retirement-future-of-his-investing-1455047/
1242028521	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	084	084	08	2	7.0	4	1	4	-4.19727177334732	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250506064500	https://riverheadlocal.com/2025/05/05/fred-mclaughlin-one-of-the-lucky-ones-in-a-stupid-war/
1242028522	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	0841	084	08	2	7.0	2	1	2	-3.32378223495702	1	United Kingdom	UK	UK		54	-4	UK	0								1	United States	US	US		39.828175	-98.5795	US	20250506064500	https://allafrica.com/stories/202505060001.html
1242028523	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	0842	084	08	2	7.0	4	1	4	6.63716814159292	3	Clinton County, Pennsylvania, United States	US	USPA	PA035	41.3753	-77.875	1214721	0								3	Clinton County, Pennsylvania, United States	US	USPA		41.3753	-77.875	1214721	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/garrity-4m-owed-to-county-residents-in-unclaimed-property/
1242028524	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	0842	084	08	2	7.0	4	1	4	6.63716814159292	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/garrity-4m-owed-to-county-residents-in-unclaimed-property/
1242028525	20250506	202505	2025	2025.3452	USA	BUFFALO	USA																		1	090	090	09	2	-2.0	5	1	5	1.18543607112616	3	Fredonia, Texas, United States	US	USTX	TX319	30.9321	-99.1134	1357701	0								3	Fredonia, Texas, United States	US	USTX	TX319	30.9321	-99.1134	1357701	20250506064500	https://www.observertoday.com/life/entertainment/2025/05/gallery-features-works-by-27-suny-students/
1242028526	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	1	1	1	4.57875457875458	3	Metropolitan Museum Of Art, New York, United States	US	USNY	NY061	40.7795	-73.9629	957042	0								3	Metropolitan Museum Of Art, New York, United States	US	USNY		40.7795	-73.9629	957042	20250506064500	https://wwd.com/fashion-news/fashion-scoops/janelle-monae-thom-browne-met-gala-2025-1237618379/
1242028527	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	8	1	8	6.63716814159292	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/garrity-4m-owed-to-county-residents-in-unclaimed-property/
1242028528	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	4	1	4	-4.73537604456825	3	Ewa Beach, Hawaii, United States	US	USHI	HI003	21.3156	-158.007	358767	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250506064500	https://www.yahoo.com/news/call-2-state-leaders-resign-043624517.html
1242028529	20250506	202505	2025	2025.3452	USA	AMERICAN	USA																		1	111	111	11	3	-2.0	3	1	3	-0.31152647975078	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	0								3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	20250506064500	https://www.miragenews.com/buffetts-retirement-future-of-his-investing-1455047/
1242028530	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	112	112	11	3	-2.0	4	1	4	-7.24637681159421	3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	0								3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	20250506064500	https://cbs6albany.com/news/local/son-of-murdered-prison-guard-wants-smith-case-reopened
1242028531	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	112	112	11	3	-2.0	4	1	4	-7.1078431372549	1	El Salvador	ES	ES		13.833333	-88.916667	ES	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250506064500	https://www.yahoo.com/news/trump-attacks-judiciary-slammed-letter-060001021.html
1242028532	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	2	1	2	-2.18068535825546	3	Chillicothe, Ohio, United States	US	USOH	OH141	39.3331	-82.9824	1060960	0								3	Chillicothe, Ohio, United States	US	USOH	OH141	39.3331	-82.9824	1060960	20250506064500	https://www.bangordailynews.com/2025/05/06/aroostook/madawaska-rejects-twin-rivers-paper-mills-25m-abatement-request-joam40zk0w/
1242028533	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	4	1	4	-1.71073094867808	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250506064500	https://www.morningjournalnews.com/news/local-news/2025/05/as-residents-wait-for-payments-attorneys-continue-to-argue-over-fees-already-paid/
1242028534	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	6	1	6	1.18543607112616	3	Fredonia, Texas, United States	US	USTX	TX319	30.9321	-99.1134	1357701	0								3	Fredonia, Texas, United States	US	USTX	TX319	30.9321	-99.1134	1357701	20250506064500	https://www.observertoday.com/life/entertainment/2025/05/gallery-features-works-by-27-suny-students/
1242028535	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	6	1	4	-2.18068535825546	3	Madawaska, Maine, United States	US	USME	ME003	46.8842	-67.9472	570639	0								3	Madawaska, Maine, United States	US	USME	ME003	46.8842	-67.9472	570639	20250506064500	https://www.bangordailynews.com/2025/05/06/aroostook/madawaska-rejects-twin-rivers-paper-mills-25m-abatement-request-joam40zk0w/
1242028536	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	124	124	12	3	-4.0	4	1	4	-0.37735849056604	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/a-deal-is-a-deal-shapiro-says-of-cuts-to-funding-for-pa-farmers-providing-to-food-banks/
1242028537	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	128	128	12	3	-5.0	4	1	4	-3.1055900621118	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250506064500	https://economictimes.indiatimes.com/news/international/canada/jennifer-anistons-bel-air-estate-breached-by-driver-in-a-shocking-crash/articleshow/120921856.cms
1242028538	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	138	138	13	3	-7.0	2	1	2	-2.21631205673759	3	Pomona, California, United States	US	USCA	CA037	34.0553	-117.752	1661247	0								1	Spain	SP	SP		40	-4	SP	20250506064500	https://thepolypost.com/news/2025/05/06/pomonas-working-class-hit-by-trump-immigration-crackdown/
1242028539	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	138	138	13	3	-7.0	2	1	2	-2.21631205673759	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20250506064500	https://thepolypost.com/news/2025/05/06/pomonas-working-class-hit-by-trump-immigration-crackdown/
1242028540	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	172	172	17	4	-5.0	2	1	2	-6.06796116504855	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250506064500	https://www.yahoo.com/news/american-tourist-climbs-over-fence-055248475.html
1242028541	20250506	202505	2025	2025.3452	USA	MINNESOTA	USA																		1	172	172	17	4	-5.0	14	1	10	0.44150110375276	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250506064500	https://krocnews.com/why-minnesotas-oldest-bar-neumanns-is-famous-for-frogs/
1242028542	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-10.3806228373703	3	Alcatraz, California, United States	US	USCA	CA075	37.8269	-122.423	1657175	0								3	Alcatraz, California, United States	US	USCA	CA075	37.8269	-122.423	1657175	20250506064500	https://www.britannica.com/biography/Robert-Stroud
1242028543	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	4	1	4	-7.24637681159421	3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	0								3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	20250506064500	https://cbs6albany.com/news/local/son-of-murdered-prison-guard-wants-smith-case-reopened
1242028544	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	1	1	1	-4.39560439560439	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250506064500	https://www.britannica.com/topic/Birdman-of-Alcatraz
1242028545	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		0	181	181	18	4	-9.0	6	1	6	-7.24637681159421	3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	0								3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	20250506064500	https://cbs6albany.com/news/local/son-of-murdered-prison-guard-wants-smith-case-reopened
1242028546	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	12	1	8	-7.24637681159421	3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	0								3	Greenhaven, New York, United States	US	USNY	NY027	41.5873	-73.7179	951680	20250506064500	https://cbs6albany.com/news/local/son-of-murdered-prison-guard-wants-smith-case-reopened
1242028547	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	6	1	6	1.93798449612403	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506064500	https://www.wbay.com:443/2025/05/06/indigenous-community-spreads-awareness-red-dress-day/
1242028548	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	4	1	4	-9.14826498422717	3	Paducah, Kentucky, United States	US	USKY	KY145	37.0834	-88.6	500106	0								3	Paducah, Kentucky, United States	US	USKY	KY145	37.0834	-88.6	500106	20250506064500	https://www.wpsdlocal6.com/news/mcso-three-arrested-victim-in-critical-condition-after-weekend-shooting/article_fc1f5f24-dcaa-4130-8910-26024660baba.html
1242028549	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								AGR	FARMER						AGR			1	071	071	07	2	7.4	4	1	4	-0.37735849056604	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/a-deal-is-a-deal-shapiro-says-of-cuts-to-funding-for-pa-farmers-providing-to-food-banks/
1242028550	20250506	202505	2025	2025.3452	USA	A US	USA								BHS	BAHAMA	BHS								1	042	042	04	1	1.9	7	1	7	-10.5882352941176	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250506064500	https://www.tribune242.com/news/2025/may/06/bahamian-faces-up-to-20-years-in-us-prison-for-smuggling-illegal-aliens/
1242028551	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								BHS	BAHAMA	BHS								1	043	043	04	1	2.8	6	1	6	-10.5882352941176	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250506064500	https://www.tribune242.com/news/2025/may/06/bahamian-faces-up-to-20-years-in-us-prison-for-smuggling-illegal-aliens/
1242028552	20250506	202505	2025	2025.3452	USA	A US	USA								BHS	BAHAMA	BHS								1	084	084	08	2	7.0	7	1	7	-10.5882352941176	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250506064500	https://www.tribune242.com/news/2025/may/06/bahamian-faces-up-to-20-years-in-us-prison-for-smuggling-illegal-aliens/
1242028553	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								BHS	BAHAMA	BHS								1	174	174	17	4	-5.0	1	1	1	-10.5882352941176	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	1	Bahamas, The	BF	BF		24	-76	BF	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250506064500	https://www.tribune242.com/news/2025/may/06/bahamian-faces-up-to-20-years-in-us-prison-for-smuggling-illegal-aliens/
1242028554	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								BHS	BAHAMA	BHS								1	174	174	17	4	-5.0	1	1	1	-10.5882352941176	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250506064500	https://www.tribune242.com/news/2025/may/06/bahamian-faces-up-to-20-years-in-us-prison-for-smuggling-illegal-aliens/
1242028555	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								BUS	INVESTOR						BUS			1	020	020	02	1	3.0	8	2	8	-0.49140049140049	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250506064500	https://www.post-journal.com/news/top-stories/2025/05/tariffs-muddy-cummins-financial-picture/
1242028556	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								BUS	INVESTOR						BUS			1	040	040	04	1	1.0	4	1	4	-0.31152647975078	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	20250506064500	https://www.miragenews.com/buffetts-retirement-future-of-his-investing-1455047/
1242028557	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	043	043	04	1	2.8	4	2	4	-0.49140049140049	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250506064500	https://www.post-journal.com/news/top-stories/2025/05/tariffs-muddy-cummins-financial-picture/
1242028558	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								BUS	INVESTOR						BUS			1	046	046	04	1	7.0	5	1	5	-0.31152647975078	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	20250506064500	https://www.miragenews.com/buffetts-retirement-future-of-his-investing-1455047/
1242028559	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								BUS	BANK						BUS			1	073	073	07	2	7.4	4	1	4	-0.37735849056604	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/a-deal-is-a-deal-shapiro-says-of-cuts-to-funding-for-pa-farmers-providing-to-food-banks/
1242028560	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								BUSGOV	BUSINESS						BUS	GOV		0	010	010	01	1	0.0	2	1	2	-3.7201062887511	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506064500	https://thepolypost.com/news/2025/05/06/cpp-addresses-3-6m-in-improper-payroll-costs-identified-during-state-audit/
1242028561	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								CAN	OTTAWA	CAN								1	042	042	04	1	1.9	2	1	2	-3.2171581769437	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506064500	https://www.yahoo.com/news/pence-warns-price-shock-consequences-033249452.html
1242028562	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								1	190	190	19	4	-10.0	2	1	2	-9.09090909090906	1	United States	US	US		39.828175	-98.5795	US	1	Canada	CA	CA		60	-96	CA	1	United States	US	US		39.828175	-98.5795	US	20250506064500	https://twitchy.com/warren-squire/2025/05/06/elie-mystal-if-i-get-kiiied-by-an-illegal-i-beg-you-to-tell-my-kids-i-did-not-care-about-his-status-n2412400
1242028563	20250506	202505	2025	2025.3452	USA	UNITED STATES	USA								CAN	CANADIAN	CAN								1	190	190	19	4	-10.0	2	1	2	-9.09090909090906	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506064500	https://twitchy.com/warren-squire/2025/05/06/elie-mystal-if-i-get-kiiied-by-an-illegal-i-beg-you-to-tell-my-kids-i-did-not-care-about-his-status-n2412400
1242028564	20250506	202505	2025	2025.3452	USA	THE US	USA								CHN	CHINA	CHN								1	043	043	04	1	2.8	4	1	4	-0.31152647975078	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506064500	https://www.miragenews.com/buffetts-retirement-future-of-his-investing-1455047/
1242028565	20250506	202505	2025	2025.3452	USA	TEXAS	USA								CHRCTH	CATHOLIC				CHR	CTH				1	051	051	05	1	3.4	10	1	10	0.85653104925054	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250506064500	https://www.kcbd.com/2025/05/06/lubbock-bishop-praying-over-election-new-pope-reflects-francis-legacy/
