"onet_soc","commodity_code","hot_technology","in_demand"
"27-4014.00",43232103,FALSE,FALSE
"27-4014.00",43233004,TRUE,FALSE
"27-4014.00",43232005,FALSE,FALSE
"27-4014.00",43232604,TRUE,FALSE
"27-4014.00",43232005,FALSE,FALSE
"27-4014.00",43232103,FALSE,FALSE
"27-4014.00",43232005,FALSE,FALSE
"27-4014.00",43233004,FALSE,FALSE
"27-4014.00",43232604,FALSE,FALSE
"27-4014.00",43232107,TRUE,FALSE
"27-4014.00",43232203,TRUE,FALSE
"27-4014.00",43232313,FALSE,TRUE
"27-4014.00",43233004,TRUE,FALSE
"27-4014.00",43232110,TRUE,FALSE
"27-4014.00",43231513,TRUE,FALSE
"27-4014.00",43233004,FALSE,FALSE
"27-4014.00",43232106,TRUE,FALSE
"27-4014.00",43231518,TRUE,FALSE
"27-4014.00",43233004,TRUE,FALSE
"27-4014.00",43232104,TRUE,FALSE
"27-4014.00",43232005,FALSE,FALSE
"27-4014.00",43232405,TRUE,FALSE
"27-4014.00",43232310,FALSE,FALSE
"27-4014.00",43233004,FALSE,FALSE
"27-4014.00",43232402,FALSE,TRUE
"27-4014.00",43233004,TRUE,FALSE
"27-4014.00",43232302,FALSE,FALSE
"27-4014.00",43232805,FALSE,FALSE
"27-4015.00",43232604,TRUE,FALSE
"27-4015.00",43232306,FALSE,FALSE
"27-4015.00",43232306,TRUE,FALSE
"27-4015.00",43232110,TRUE,TRUE
"27-4015.00",43232705,FALSE,FALSE
"27-4015.00",43231513,TRUE,TRUE
"27-4015.00",43233501,TRUE,TRUE
"27-4015.00",43232106,TRUE,FALSE
"27-4015.00",43231507,TRUE,FALSE
"27-4015.00",43232608,FALSE,FALSE
"27-4015.00",43232406,FALSE,FALSE
"27-4015.00",43231602,FALSE,FALSE
"27-4021.00",43232202,TRUE,FALSE
"27-4021.00",43232103,TRUE,FALSE
"27-4021.00",43232102,TRUE,FALSE
"27-4021.00",43232102,TRUE,FALSE
"27-4021.00",43232112,TRUE,FALSE
"27-4021.00",43232102,TRUE,TRUE
"27-4021.00",43232102,FALSE,FALSE
"27-4021.00",43232103,FALSE,FALSE
"27-4021.00",43233004,TRUE,FALSE
"27-4021.00",43231601,FALSE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43233501,FALSE,FALSE
"27-4021.00",43232107,TRUE,FALSE
"27-4021.00",43232108,FALSE,FALSE
"27-4021.00",43233513,FALSE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43231601,TRUE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43232306,TRUE,FALSE
"27-4021.00",43232110,TRUE,FALSE
"27-4021.00",43232104,TRUE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43232102,FALSE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43232306,FALSE,FALSE
"27-4021.00",43233504,FALSE,FALSE
"27-4021.00",43232705,FALSE,FALSE
"27-4021.00",43232103,FALSE,FALSE
"27-4021.00",43232107,TRUE,FALSE
"27-4021.00",43232103,FALSE,FALSE
"27-4031.00",43232202,TRUE,FALSE
"27-4031.00",43232103,TRUE,TRUE
"27-4031.00",43232102,TRUE,TRUE
"27-4031.00",43232107,FALSE,FALSE
"27-4031.00",43232102,TRUE,TRUE
"27-4031.00",43232112,TRUE,FALSE
"27-4031.00",43232102,TRUE,TRUE
"27-4031.00",43232103,FALSE,TRUE
"27-4031.00",43232103,FALSE,TRUE
"27-4031.00",43232103,FALSE,FALSE
"27-4031.00",43232103,FALSE,FALSE
"27-4031.00",43232103,FALSE,FALSE
"27-4031.00",43233501,FALSE,FALSE
"27-4031.00",43233513,FALSE,FALSE
"27-4031.00",43232605,FALSE,FALSE
"27-4031.00",43232110,TRUE,FALSE
"27-4031.00",43231513,TRUE,FALSE
"27-4031.00",43232106,TRUE,FALSE
"27-4031.00",43232104,TRUE,FALSE
"27-4031.00",43232605,FALSE,FALSE
"27-4031.00",43232103,FALSE,TRUE
"27-4031.00",43232103,FALSE,FALSE
"27-4032.00",43232102,TRUE,TRUE
"27-4032.00",43232102,TRUE,TRUE
"27-4032.00",43232103,FALSE,FALSE
"27-4032.00",43232102,TRUE,TRUE
"27-4032.00",43232102,TRUE,TRUE
"27-4032.00",43232103,FALSE,TRUE
"27-4032.00",43232408,TRUE,FALSE
"27-4032.00",43232103,FALSE,FALSE
"27-4032.00",43232103,FALSE,TRUE
"27-4032.00",43232103,FALSE,FALSE
"27-4032.00",43233001,FALSE,FALSE
"27-4032.00",43232604,FALSE,FALSE
"27-4032.00",43232103,FALSE,FALSE
"27-4032.00",43232005,FALSE,FALSE
"27-4032.00",43232103,FALSE,FALSE
"27-4032.00",43232103,FALSE,FALSE
"27-4032.00",43232107,FALSE,FALSE
"27-4032.00",43232408,TRUE,FALSE
"27-4032.00",43232103,FALSE,TRUE
"27-4032.00",43232403,TRUE,FALSE
"27-4032.00",43232107,FALSE,FALSE
"27-4032.00",43232408,TRUE,FALSE
"27-4032.00",43232107,FALSE,FALSE
"27-4032.00",43232408,TRUE,FALSE
"27-4032.00",43232110,TRUE,FALSE
"27-4032.00",43231513,TRUE,TRUE
"27-4032.00",43232106,TRUE,FALSE
"27-4032.00",43232104,TRUE,FALSE
"27-4032.00",43231507,FALSE,FALSE
"27-4032.00",43232408,FALSE,FALSE
"27-4032.00",43232103,FALSE,FALSE
"27-4032.00",43232103,FALSE,FALSE
"27-4032.00",43232103,TRUE,TRUE
"27-4032.00",43232103,FALSE,TRUE
"27-4032.00",43232705,FALSE,FALSE
"27-4032.00",43232103,FALSE,FALSE
"27-4032.00",43232103,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43231601,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43231601,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43231602,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232110,TRUE,FALSE
"29-1011.00",43231513,TRUE,FALSE
"29-1011.00",43233501,TRUE,FALSE
"29-1011.00",43232104,TRUE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232108,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1011.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43231601,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,TRUE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,TRUE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232110,TRUE,FALSE
"29-1021.00",43231513,TRUE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232110,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232705,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232610,FALSE,FALSE
"29-1021.00",43232104,FALSE,FALSE
"29-1022.00",43232402,FALSE,FALSE
"29-1022.00",43232102,FALSE,FALSE
"29-1022.00",43232610,FALSE,FALSE
"29-1022.00",43232102,FALSE,FALSE
"29-1022.00",43232610,FALSE,FALSE
"29-1022.00",43232610,FALSE,FALSE
"29-1022.00",43232102,FALSE,FALSE
"29-1022.00",43232102,FALSE,FALSE
"29-1022.00",43233004,FALSE,FALSE
"29-1022.00",43232102,FALSE,FALSE
"29-1022.00",43232102,FALSE,FALSE
"29-1023.00",43232402,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232102,FALSE,FALSE
"29-1023.00",43232102,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232108,FALSE,FALSE
"29-1023.00",43232107,TRUE,FALSE
"29-1023.00",43232102,FALSE,FALSE
"29-1023.00",43232102,FALSE,FALSE
"29-1023.00",43232102,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43231513,TRUE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232610,FALSE,FALSE
"29-1023.00",43232705,FALSE,FALSE
"29-1024.00",43233004,TRUE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232610,TRUE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232102,FALSE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1024.00",43232610,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232610,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232306,FALSE,FALSE
"29-1031.00",43232306,FALSE,FALSE
"29-1031.00",43232306,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43233513,FALSE,FALSE
"29-1031.00",43232102,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232610,FALSE,FALSE
"29-1031.00",43232110,TRUE,FALSE
"29-1031.00",43231513,TRUE,TRUE
"29-1031.00",43233501,TRUE,FALSE
"29-1031.00",43232106,TRUE,FALSE
"29-1031.00",43232104,TRUE,FALSE
"29-1031.00",43232610,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43233503,FALSE,FALSE
"29-1031.00",43232702,FALSE,FALSE
"29-1031.00",43232110,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232610,FALSE,FALSE
"29-1031.00",43232605,FALSE,FALSE
"29-1031.00",43232306,FALSE,FALSE
"29-1031.00",43232705,FALSE,FALSE
"29-1031.00",43232104,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43231601,TRUE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232306,TRUE,FALSE
"29-1041.00",43232110,TRUE,FALSE
"29-1041.00",43232306,TRUE,FALSE
"29-1041.00",43232104,TRUE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232306,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232108,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232610,FALSE,FALSE
"29-1041.00",43232705,FALSE,FALSE
"29-1051.00",43232306,FALSE,FALSE
"29-1051.00",43232610,TRUE,FALSE
"29-1051.00",43232610,TRUE,FALSE
"29-1051.00",43232502,FALSE,FALSE
"29-1051.00",43232306,FALSE,FALSE
"29-1051.00",43231601,FALSE,FALSE
"29-1051.00",43231510,FALSE,FALSE
"29-1051.00",43232610,TRUE,FALSE
"29-1051.00",43232110,TRUE,FALSE
"29-1051.00",43231513,TRUE,FALSE
"29-1051.00",43233501,TRUE,FALSE
"29-1051.00",43232106,TRUE,FALSE
"29-1051.00",43233513,TRUE,FALSE
"29-1051.00",43232104,TRUE,FALSE
"29-1051.00",43232108,FALSE,FALSE
"29-1051.00",43231508,FALSE,FALSE
"29-1051.00",43232306,FALSE,FALSE
"29-1051.00",43231510,FALSE,FALSE
"29-1051.00",43232110,FALSE,FALSE
"29-1051.00",43232605,FALSE,FALSE
"29-1051.00",43232605,FALSE,FALSE
"29-1051.00",43232705,FALSE,FALSE
"29-1051.00",43232104,FALSE,FALSE
"29-1071.00",43232610,FALSE,FALSE
"29-1071.00",43232610,TRUE,FALSE
"29-1071.00",43232610,FALSE,FALSE
"29-1071.00",43232610,TRUE,FALSE
"29-1071.00",43232610,FALSE,FALSE
"29-1071.00",43232610,FALSE,FALSE
"29-1071.00",43232610,FALSE,FALSE
"29-1071.00",43232610,TRUE,FALSE
"29-1071.00",43232110,TRUE,FALSE
"29-1071.00",43231513,TRUE,FALSE
"29-1071.00",43233501,TRUE,FALSE
"29-1071.00",43232104,TRUE,FALSE
"29-1071.00",43232610,FALSE,FALSE
"29-1071.00",43233414,FALSE,FALSE
"29-1071.00",43232110,FALSE,FALSE
"29-1071.00",43233502,FALSE,FALSE
"29-1071.00",43232610,FALSE,FALSE
"29-1071.00",43232705,FALSE,FALSE
"29-1071.00",43232104,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,TRUE,FALSE
"29-1071.01",43233501,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232306,TRUE,FALSE
"29-1071.01",43232110,TRUE,FALSE
"29-1071.01",43231513,TRUE,FALSE
"29-1071.01",43233501,TRUE,FALSE
"29-1071.01",43232106,TRUE,FALSE
"29-1071.01",43232104,TRUE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43231508,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1071.01",43232104,FALSE,FALSE
"29-1071.01",43232610,FALSE,FALSE
"29-1081.00",43232610,FALSE,FALSE
"29-1081.00",43232610,FALSE,FALSE
"29-1081.00",43233501,FALSE,FALSE
"29-1081.00",43232107,TRUE,FALSE
"29-1081.00",43232610,FALSE,FALSE
"29-1081.00",43232306,TRUE,FALSE
"29-1081.00",43232610,FALSE,FALSE
"29-1081.00",43232102,FALSE,FALSE
"29-1081.00",43232705,FALSE,FALSE
"29-1081.00",43232104,FALSE,FALSE
"29-1122.00",43232610,FALSE,FALSE
"29-1122.00",43232610,FALSE,FALSE
"29-1122.00",43232102,FALSE,FALSE
"29-1122.00",43232104,FALSE,FALSE
"29-1122.00",43232111,FALSE,FALSE
"29-1122.00",43232610,TRUE,FALSE
"29-1122.00",43233501,FALSE,FALSE
"29-1122.00",43232107,TRUE,FALSE
"29-1122.00",43231601,FALSE,FALSE
"29-1122.00",43232306,FALSE,FALSE
"29-1122.00",43232610,FALSE,FALSE
"29-1122.00",43232705,FALSE,FALSE
"29-1122.00",43232502,FALSE,FALSE
"29-1122.00",43232610,FALSE,FALSE
"29-1122.00",43232502,FALSE,FALSE
"29-1122.00",43232102,FALSE,FALSE
"29-1122.00",43232110,TRUE,FALSE
"29-1122.00",43231513,TRUE,FALSE
"29-1122.00",43232104,TRUE,FALSE
"29-1122.00",43232005,FALSE,FALSE
"29-1122.00",43232104,FALSE,FALSE
"29-1122.00",43232502,FALSE,FALSE
"29-1122.00",43232610,FALSE,FALSE
"29-1122.00",43232502,FALSE,FALSE
"29-1122.00",43233405,FALSE,FALSE
"29-1122.00",43233405,FALSE,FALSE
"29-1122.00",43232502,FALSE,FALSE
"29-1122.00",43232502,FALSE,FALSE
"29-1122.00",43233413,FALSE,FALSE
"29-1122.00",43232110,FALSE,FALSE
"29-1122.00",43232705,FALSE,FALSE
"29-1122.00",43232101,FALSE,FALSE
"29-1122.00",43232502,FALSE,FALSE
"29-1122.00",43232111,FALSE,FALSE
"29-1122.00",43232502,FALSE,FALSE
"29-1122.00",43232104,FALSE,FALSE
"29-1122.01",43233405,FALSE,FALSE
"29-1122.01",43232306,TRUE,FALSE
"29-1122.01",43233405,FALSE,FALSE
"29-1122.01",43232502,FALSE,FALSE
"29-1122.01",43232605,FALSE,FALSE
"29-1122.01",43233405,FALSE,FALSE
"29-1122.01",43233405,FALSE,FALSE
"29-1122.01",43233405,FALSE,FALSE
"29-1122.01",43232705,FALSE,FALSE
"29-1122.01",43232306,TRUE,FALSE
"29-1122.01",43232110,TRUE,FALSE
"29-1122.01",43231513,TRUE,FALSE
"29-1122.01",43233501,TRUE,FALSE
"29-1122.01",43232106,TRUE,FALSE
"29-1122.01",43231518,TRUE,FALSE
"29-1122.01",43232104,TRUE,FALSE
"29-1122.01",43233004,FALSE,FALSE
"29-1122.01",43232306,TRUE,FALSE
"29-1122.01",43232305,FALSE,FALSE
"29-1122.01",43232405,TRUE,FALSE
"29-1122.01",43231602,FALSE,FALSE
"29-1122.01",43231602,TRUE,FALSE
"29-1122.01",43232405,TRUE,FALSE
"29-1122.01",43232402,TRUE,FALSE
"29-1122.01",43231602,TRUE,FALSE
"29-1122.01",43231602,TRUE,FALSE
"29-1122.01",43233405,FALSE,FALSE
"29-1123.00",43232610,FALSE,FALSE
"29-1123.00",43232001,FALSE,FALSE
"29-1123.00",43232605,FALSE,FALSE
"29-1123.00",43232610,FALSE,FALSE
"29-1123.00",43232610,TRUE,FALSE
"29-1123.00",43232104,FALSE,FALSE
"29-1123.00",43232610,FALSE,FALSE
"29-1123.00",43232610,FALSE,FALSE
"29-1123.00",43232610,FALSE,FALSE
"29-1123.00",43231601,FALSE,FALSE
"29-1123.00",43232610,TRUE,FALSE
"29-1123.00",43232110,TRUE,FALSE
"29-1123.00",43231513,TRUE,FALSE
"29-1123.00",43233501,TRUE,FALSE
"29-1123.00",43232104,TRUE,FALSE
"29-1123.00",43232610,FALSE,FALSE
"29-1123.00",43232610,FALSE,FALSE
"29-1123.00",43232610,FALSE,FALSE
"29-1123.00",43232610,FALSE,FALSE
"29-1123.00",43232108,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,TRUE,FALSE
"29-1124.00",43232402,TRUE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,TRUE,TRUE
"29-1124.00",43232102,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232110,TRUE,FALSE
"29-1124.00",43231513,TRUE,FALSE
"29-1124.00",43232104,TRUE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232610,FALSE,FALSE
"29-1124.00",43232705,FALSE,FALSE
"29-1125.00",43232005,FALSE,FALSE
"29-1125.00",43233501,FALSE,FALSE
"29-1125.00",43232005,FALSE,FALSE
"29-1125.00",43232005,FALSE,FALSE
"29-1125.00",43232110,TRUE,FALSE
"29-1125.00",43231513,TRUE,FALSE
"29-1125.00",43233501,TRUE,FALSE
"29-1125.00",43232106,TRUE,FALSE
"29-1125.00",43232104,TRUE,FALSE
"29-1125.00",43232005,FALSE,FALSE
"29-1125.00",43232610,FALSE,FALSE
"29-1125.00",43233413,FALSE,FALSE
"29-1125.00",43232005,FALSE,FALSE
"29-1125.00",43232705,FALSE,FALSE
"29-1126.00",43232108,FALSE,FALSE
"29-1126.00",43232306,FALSE,FALSE
"29-1126.00",43232610,TRUE,FALSE
"29-1126.00",43232610,FALSE,FALSE
"29-1126.00",43232610,FALSE,FALSE
"29-1126.00",43232610,TRUE,FALSE
"29-1126.00",43232110,TRUE,FALSE
"29-1126.00",43231513,TRUE,FALSE
"29-1126.00",43233501,TRUE,FALSE
"29-1126.00",43232106,TRUE,FALSE
"29-1126.00",43232104,TRUE,FALSE
"29-1127.00",43232005,FALSE,FALSE
"29-1127.00",43232005,FALSE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43232605,FALSE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43233513,FALSE,FALSE
"29-1127.00",43232610,TRUE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43233501,FALSE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43232605,FALSE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43232110,TRUE,FALSE
"29-1127.00",43231513,TRUE,FALSE
"29-1127.00",43232104,TRUE,FALSE
"29-1127.00",43232610,FALSE,FALSE
"29-1127.00",43232605,FALSE,FALSE
"29-1127.00",43232605,FALSE,FALSE
"29-1127.00",43232702,FALSE,FALSE
"29-1127.00",43232502,FALSE,FALSE
"29-1127.00",43232705,FALSE,FALSE
"29-1127.00",43233413,FALSE,FALSE
"29-1127.00",43232103,FALSE,FALSE
"29-1128.00",43233501,FALSE,FALSE
"29-1128.00",43232610,TRUE,FALSE
"29-1128.00",43232110,TRUE,TRUE
"29-1128.00",43231513,TRUE,FALSE
"29-1128.00",43233501,TRUE,TRUE
"29-1128.00",43232106,TRUE,TRUE
"29-1128.00",43232104,TRUE,FALSE
"29-1128.00",43232705,FALSE,FALSE
"29-1129.01",43232202,TRUE,FALSE
"29-1129.01",43232103,TRUE,FALSE
"29-1129.01",43232102,TRUE,FALSE
"29-1129.01",43232102,TRUE,FALSE
"29-1129.01",43232112,TRUE,FALSE
"29-1129.01",43232102,TRUE,FALSE
"29-1129.01",43232108,FALSE,FALSE
"29-1129.01",43232102,FALSE,FALSE
"29-1129.01",43231507,FALSE,FALSE
"29-1129.01",43232605,TRUE,FALSE
"29-1129.01",43232306,FALSE,FALSE
"29-1129.01",43232110,TRUE,FALSE
"29-1129.01",43231513,TRUE,FALSE
"29-1129.01",43233501,TRUE,FALSE
"29-1129.01",43232106,TRUE,FALSE
"29-1129.01",43232104,TRUE,FALSE
"29-1129.01",43232604,TRUE,FALSE
"29-1129.01",43232705,FALSE,FALSE
"29-1129.01",43233502,TRUE,TRUE
"29-1129.02",43232005,FALSE,FALSE
"29-1129.02",43232610,FALSE,FALSE
"29-1129.02",43233501,FALSE,FALSE
"29-1129.02",43231513,TRUE,FALSE
"29-1129.02",43232005,FALSE,FALSE
"29-1129.02",43232005,FALSE,FALSE
"29-1129.02",43232705,FALSE,FALSE
"29-1131.00",43232202,TRUE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232306,FALSE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232306,TRUE,FALSE
"29-1131.00",43232110,TRUE,FALSE
"29-1131.00",43231513,TRUE,FALSE
"29-1131.00",43233501,TRUE,FALSE
"29-1131.00",43232106,TRUE,FALSE
"29-1131.00",43232104,TRUE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232610,FALSE,FALSE
"29-1131.00",43232705,FALSE,FALSE
"29-1141.00",43232610,FALSE,FALSE
"29-1141.00",43232610,FALSE,FALSE
"29-1141.00",43232314,TRUE,FALSE
"29-1141.00",43232306,FALSE,FALSE
"29-1141.00",43232306,FALSE,FALSE
"29-1141.00",43232301,FALSE,FALSE
"29-1141.00",43232610,FALSE,FALSE
"29-1141.00",43232309,FALSE,FALSE
"29-1141.00",43232610,TRUE,FALSE
"29-1141.00",43232610,FALSE,FALSE
"29-1141.00",43232610,TRUE,FALSE
"29-1141.00",43233502,FALSE,FALSE
"29-1141.00",43232306,FALSE,FALSE
"29-1141.00",43232104,TRUE,FALSE
"29-1141.00",43233513,FALSE,FALSE
"29-1141.00",43232610,FALSE,FALSE
"29-1141.00",43232610,TRUE,FALSE
"29-1141.00",43232610,FALSE,FALSE
"29-1141.00",43231505,FALSE,FALSE
"29-1141.00",43233501,FALSE,FALSE
"29-1141.00",43231605,TRUE,FALSE
"29-1141.00",43232107,FALSE,FALSE
"29-1141.00",43232610,FALSE,FALSE
"29-1141.00",43232610,FALSE,FALSE
